txn_id,is_fraud,fraud_type
TXN_N01235,0,none
TXN_F00535,1,odd_hours_large
TXN_N03916,0,none
TXN_N00447,0,none
TXN_N00845,0,none
TXN_N06388,0,none
TXN_N05408,0,none
TXN_N02441,0,none
TXN_N03104,0,none
TXN_F00015_2,1,velocity_abuse
TXN_N06799,0,none
TXN_F00010_5,1,velocity_abuse
TXN_N01295,0,none
TXN_F00021_1,1,velocity_abuse
TXN_F00158_B,1,geo_impossibility
TXN_N05068,0,none
TXN_N03443,0,none
TXN_N08455,0,none
TXN_N07282,0,none
TXN_N06113,0,none
TXN_N00777,0,none
TXN_F00951,1,foreign_transaction
TXN_N02154,0,none
TXN_N04921,0,none
TXN_N05366,0,none
TXN_F00593,1,odd_hours_large
TXN_N07880,0,none
TXN_N07038,0,none
TXN_N08436,0,none
TXN_N03184,0,none
TXN_F00718,1,odd_hours_large
TXN_N03200,0,none
TXN_N07035,0,none
TXN_N01290,0,none
TXN_N04582,0,none
TXN_N06200,0,none
TXN_F00118_A,1,geo_impossibility
TXN_N07158,0,none
TXN_F00149_B,1,geo_impossibility
TXN_N04107,0,none
TXN_N04127,0,none
TXN_N08216,0,none
TXN_N03967,0,none
TXN_N01880,0,none
TXN_N08500,0,none
TXN_F00399,1,amount_spike
TXN_N05153,0,none
TXN_N03588,0,none
TXN_N07951,0,none
TXN_N03866,0,none
TXN_N07876,0,none
TXN_N04132,0,none
TXN_N01037,0,none
TXN_N00637,0,none
TXN_N08325,0,none
TXN_N04135,0,none
TXN_N07686,0,none
TXN_N01084,0,none
TXN_N00862,0,none
TXN_N00904,0,none
TXN_N00192,0,none
TXN_N00110,0,none
TXN_N04456,0,none
TXN_N01943,0,none
TXN_N05293,0,none
TXN_N04332,0,none
TXN_F00008_3,1,velocity_abuse
TXN_N02041,0,none
TXN_F00806,1,foreign_transaction
TXN_N06860,0,none
TXN_N07788,0,none
TXN_N04660,0,none
TXN_N06419,0,none
TXN_N02776,0,none
TXN_N04146,0,none
TXN_N02324,0,none
TXN_N00763,0,none
TXN_N02618,0,none
TXN_N02412,0,none
TXN_N01095,0,none
TXN_N06181,0,none
TXN_F00562,1,odd_hours_large
TXN_N08370,0,none
TXN_N03136,0,none
TXN_F00731,1,odd_hours_large
TXN_N05041,0,none
TXN_N03806,0,none
TXN_N00885,0,none
TXN_N02655,0,none
TXN_F00727,1,odd_hours_large
TXN_N06195,0,none
TXN_F00294,1,amount_spike
TXN_N06750,0,none
TXN_N08034,0,none
TXN_N06211,0,none
TXN_N07016,0,none
TXN_F00787,1,odd_hours_large
TXN_N02203,0,none
TXN_N06115,0,none
TXN_F00005_0,1,velocity_abuse
TXN_N01263,0,none
TXN_N06633,0,none
TXN_N00976,0,none
TXN_N05838,0,none
TXN_N04926,0,none
TXN_N00942,0,none
TXN_N04724,0,none
TXN_N02388,0,none
TXN_F00829,1,foreign_transaction
TXN_N05022,0,none
TXN_N04392,0,none
TXN_N05149,0,none
TXN_N03222,0,none
TXN_N03883,0,none
TXN_F00539,1,odd_hours_large
TXN_N06632,0,none
TXN_N05925,0,none
TXN_N02790,0,none
TXN_N00945,0,none
TXN_F00104_B,1,geo_impossibility
TXN_N01858,0,none
TXN_F00029_0,1,velocity_abuse
TXN_N04109,0,none
TXN_F00004_0,1,velocity_abuse
TXN_N03256,0,none
TXN_N02691,0,none
TXN_N07366,0,none
TXN_N06804,0,none
TXN_N01320,0,none
TXN_N06990,0,none
TXN_F00981,1,foreign_transaction
TXN_N05163,0,none
TXN_N06463,0,none
TXN_N06801,0,none
TXN_N05965,0,none
TXN_N06246,0,none
TXN_N03476,0,none
TXN_N03506,0,none
TXN_N04750,0,none
TXN_N02478,0,none
TXN_N05492,0,none
TXN_N06623,0,none
TXN_N07696,0,none
TXN_N07595,0,none
TXN_N05350,0,none
TXN_F00964,1,foreign_transaction
TXN_N08226,0,none
TXN_N01875,0,none
TXN_F00004_3,1,velocity_abuse
TXN_N06812,0,none
TXN_N05097,0,none
TXN_N02905,0,none
TXN_N00571,0,none
TXN_N01449,0,none
TXN_N05971,0,none
TXN_N06250,0,none
TXN_N07234,0,none
TXN_N06831,0,none
TXN_N06536,0,none
TXN_N03227,0,none
TXN_F00845,1,foreign_transaction
TXN_N03979,0,none
TXN_N04384,0,none
TXN_N07659,0,none
TXN_N03540,0,none
TXN_N05688,0,none
TXN_N02828,0,none
TXN_N07024,0,none
TXN_N04997,0,none
TXN_N01339,0,none
TXN_N03263,0,none
TXN_N06394,0,none
TXN_N06014,0,none
TXN_N00651,0,none
TXN_N02903,0,none
TXN_N02259,0,none
TXN_N07411,0,none
TXN_N03522,0,none
TXN_N02731,0,none
TXN_N05502,0,none
TXN_N04479,0,none
TXN_N01597,0,none
TXN_N07075,0,none
TXN_N02585,0,none
TXN_N05447,0,none
TXN_N03197,0,none
TXN_N06055,0,none
TXN_N07691,0,none
TXN_N05382,0,none
TXN_N01259,0,none
TXN_N05283,0,none
TXN_N00992,0,none
TXN_N03505,0,none
TXN_N00114,0,none
TXN_N00920,0,none
TXN_N02510,0,none
TXN_F00504,1,odd_hours_large
TXN_N00166,0,none
TXN_N05269,0,none
TXN_N04604,0,none
TXN_N00950,0,none
TXN_N04595,0,none
TXN_F00164_A,1,geo_impossibility
TXN_N03771,0,none
TXN_N02507,0,none
TXN_N05108,0,none
TXN_N02851,0,none
TXN_N06493,0,none
TXN_N05791,0,none
TXN_N07451,0,none
TXN_N04447,0,none
TXN_N04461,0,none
TXN_F00268,1,amount_spike
TXN_N02506,0,none
TXN_N01115,0,none
TXN_N08401,0,none
TXN_N00299,0,none
TXN_N01676,0,none
TXN_N03348,0,none
TXN_N02736,0,none
TXN_F00035_2,1,velocity_abuse
TXN_N04989,0,none
TXN_F00148_B,1,geo_impossibility
TXN_N06935,0,none
TXN_N04326,0,none
TXN_N06727,0,none
TXN_F00744,1,odd_hours_large
TXN_N04551,0,none
TXN_N05396,0,none
TXN_N07856,0,none
TXN_N02104,0,none
TXN_N05820,0,none
TXN_N06769,0,none
TXN_N07462,0,none
TXN_N01838,0,none
TXN_N07911,0,none
TXN_N08438,0,none
TXN_N08182,0,none
TXN_N00608,0,none
TXN_N06042,0,none
TXN_N01094,0,none
TXN_N05429,0,none
TXN_N06335,0,none
TXN_F00132_B,1,geo_impossibility
TXN_N04488,0,none
TXN_N00161,0,none
TXN_N00204,0,none
TXN_N07049,0,none
TXN_N05900,0,none
TXN_N04934,0,none
TXN_N02935,0,none
TXN_F00573,1,odd_hours_large
TXN_N02436,0,none
TXN_N01231,0,none
TXN_F00030_0,1,velocity_abuse
TXN_N03047,0,none
TXN_F00755,1,odd_hours_large
TXN_N05730,0,none
TXN_F00068_B,1,geo_impossibility
TXN_N06415,0,none
TXN_N04252,0,none
TXN_N08023,0,none
TXN_N03294,0,none
TXN_N04035,0,none
TXN_F00498,1,amount_spike
TXN_N04291,0,none
TXN_N04335,0,none
TXN_N05938,0,none
TXN_N03878,0,none
TXN_N05475,0,none
TXN_N04754,0,none
TXN_N04887,0,none
TXN_N00858,0,none
TXN_N07430,0,none
TXN_F00074_B,1,geo_impossibility
TXN_N02562,0,none
TXN_N03802,0,none
TXN_N02641,0,none
TXN_N05602,0,none
TXN_N04491,0,none
TXN_N02348,0,none
TXN_N00650,0,none
TXN_N02782,0,none
TXN_N05658,0,none
TXN_F00008_5,1,velocity_abuse
TXN_F00030_2,1,velocity_abuse
TXN_N05744,0,none
TXN_N00616,0,none
TXN_N08452,0,none
TXN_N02576,0,none
TXN_N00054,0,none
TXN_N03341,0,none
TXN_N08073,0,none
TXN_N01706,0,none
TXN_F00216,1,amount_spike
TXN_N07524,0,none
TXN_N01494,0,none
TXN_F01064,1,foreign_transaction
TXN_F00345,1,amount_spike
TXN_N00804,0,none
TXN_N04954,0,none
TXN_F00214,1,amount_spike
TXN_N08146,0,none
TXN_N00991,0,none
TXN_N02775,0,none
TXN_N07479,0,none
TXN_N06427,0,none
TXN_N03514,0,none
TXN_N07230,0,none
TXN_N08404,0,none
TXN_N00220,0,none
TXN_N08119,0,none
TXN_N01289,0,none
TXN_N03164,0,none
TXN_N04679,0,none
TXN_N02619,0,none
TXN_N03613,0,none
TXN_N00044,0,none
TXN_N07851,0,none
TXN_N07368,0,none
TXN_N03793,0,none
TXN_N03572,0,none
TXN_F01081,1,foreign_transaction
TXN_N01504,0,none
TXN_N05562,0,none
TXN_F00931,1,foreign_transaction
TXN_N03440,0,none
TXN_N01893,0,none
TXN_F00423,1,amount_spike
TXN_N05256,0,none
TXN_N01956,0,none
TXN_N05168,0,none
TXN_N04815,0,none
TXN_N06272,0,none
TXN_N01506,0,none
TXN_N00671,0,none
TXN_F00104_A,1,geo_impossibility
TXN_N07064,0,none
TXN_N00898,0,none
TXN_F00062_A,1,geo_impossibility
TXN_N02667,0,none
TXN_N03194,0,none
TXN_N02891,0,none
TXN_N05699,0,none
TXN_N02622,0,none
TXN_N06015,0,none
TXN_N08144,0,none
TXN_N00003,0,none
TXN_N02371,0,none
TXN_N07923,0,none
TXN_N01770,0,none
TXN_F00002_2,1,velocity_abuse
TXN_N06033,0,none
TXN_N00532,0,none
TXN_F00021_2,1,velocity_abuse
TXN_F00025_4,1,velocity_abuse
TXN_F00679,1,odd_hours_large
TXN_F00002_3,1,velocity_abuse
TXN_N03121,0,none
TXN_F00161_B,1,geo_impossibility
TXN_N00732,0,none
TXN_N03407,0,none
TXN_N02340,0,none
TXN_N06919,0,none
TXN_N05852,0,none
TXN_N02566,0,none
TXN_F01067,1,foreign_transaction
TXN_N07829,0,none
TXN_N06721,0,none
TXN_N07734,0,none
TXN_N05488,0,none
TXN_F00201,1,amount_spike
TXN_F00138_A,1,geo_impossibility
TXN_N01256,0,none
TXN_N02105,0,none
TXN_N07667,0,none
TXN_N07140,0,none
TXN_N06232,0,none
TXN_F00250,1,amount_spike
TXN_N04995,0,none
TXN_F00135_A,1,geo_impossibility
TXN_N06847,0,none
TXN_N05058,0,none
TXN_N05853,0,none
TXN_N04435,0,none
TXN_N03485,0,none
TXN_F00594,1,odd_hours_large
TXN_N05319,0,none
TXN_N03817,0,none
TXN_F00442,1,amount_spike
TXN_F00102_A,1,geo_impossibility
TXN_N08346,0,none
TXN_N07236,0,none
TXN_N01622,0,none
TXN_F00523,1,odd_hours_large
TXN_N06315,0,none
TXN_N06249,0,none
TXN_F00101_B,1,geo_impossibility
TXN_N01097,0,none
TXN_N06370,0,none
TXN_F00582,1,odd_hours_large
TXN_N02464,0,none
TXN_N07160,0,none
TXN_N01789,0,none
TXN_N00251,0,none
TXN_N07403,0,none
TXN_N06290,0,none
TXN_N06215,0,none
TXN_N00193,0,none
TXN_N00821,0,none
TXN_F00728,1,odd_hours_large
TXN_N05720,0,none
TXN_N07204,0,none
TXN_N07392,0,none
TXN_N04401,0,none
TXN_N07052,0,none
TXN_N05389,0,none
TXN_N04167,0,none
TXN_N04952,0,none
TXN_N02688,0,none
TXN_N04391,0,none
TXN_N05867,0,none
TXN_N05988,0,none
TXN_N04928,0,none
TXN_N06743,0,none
TXN_N02608,0,none
TXN_N07475,0,none
TXN_N00239,0,none
TXN_N04016,0,none
TXN_F00362,1,amount_spike
TXN_N02978,0,none
TXN_N07071,0,none
TXN_N06554,0,none
TXN_N05474,0,none
TXN_N00946,0,none
TXN_N06424,0,none
TXN_N07690,0,none
TXN_N05098,0,none
TXN_N08369,0,none
TXN_N05810,0,none
TXN_N03553,0,none
TXN_F01070,1,foreign_transaction
TXN_N03361,0,none
TXN_N05559,0,none
TXN_N02411,0,none
TXN_N04508,0,none
TXN_F00008_0,1,velocity_abuse
TXN_N03983,0,none
TXN_N00147,0,none
TXN_F00751,1,odd_hours_large
TXN_N02295,0,none
TXN_N02254,0,none
TXN_N03612,0,none
TXN_N05354,0,none
TXN_N01737,0,none
TXN_F00321,1,amount_spike
TXN_F00192_B,1,geo_impossibility
TXN_N00115,0,none
TXN_F00080_B,1,geo_impossibility
TXN_N05655,0,none
TXN_F00575,1,odd_hours_large
TXN_N00499,0,none
TXN_N07513,0,none
TXN_N00721,0,none
TXN_N07192,0,none
TXN_F00072_A,1,geo_impossibility
TXN_N05736,0,none
TXN_N03090,0,none
TXN_N07235,0,none
TXN_F00026_5,1,velocity_abuse
TXN_N06516,0,none
TXN_N00597,0,none
TXN_F00196_B,1,geo_impossibility
TXN_N07439,0,none
TXN_N06061,0,none
TXN_N05165,0,none
TXN_N01648,0,none
TXN_N06731,0,none
TXN_N08002,0,none
TXN_N02701,0,none
TXN_N07435,0,none
TXN_N01701,0,none
TXN_F00122_A,1,geo_impossibility
TXN_N05405,0,none
TXN_N08253,0,none
TXN_N05939,0,none
TXN_N02943,0,none
TXN_N06309,0,none
TXN_N00087,0,none
TXN_N02309,0,none
TXN_N02678,0,none
TXN_F00277,1,amount_spike
TXN_N07738,0,none
TXN_N02595,0,none
TXN_N07542,0,none
TXN_N01030,0,none
TXN_N00137,0,none
TXN_N06839,0,none
TXN_N06150,0,none
TXN_N02855,0,none
TXN_N04410,0,none
TXN_N01201,0,none
TXN_N04718,0,none
TXN_F00618,1,odd_hours_large
TXN_N06602,0,none
TXN_N00567,0,none
TXN_N07273,0,none
TXN_N05431,0,none
TXN_N03928,0,none
TXN_N06063,0,none
TXN_N07598,0,none
TXN_N05667,0,none
TXN_N07727,0,none
TXN_N08300,0,none
TXN_F00107_A,1,geo_impossibility
TXN_N08279,0,none
TXN_N02331,0,none
TXN_N03516,0,none
TXN_N02188,0,none
TXN_N00196,0,none
TXN_N07266,0,none
TXN_F00954,1,foreign_transaction
TXN_N05060,0,none
TXN_N00803,0,none
TXN_N06365,0,none
TXN_N07901,0,none
TXN_N02069,0,none
TXN_N05795,0,none
TXN_F00040_6,1,velocity_abuse
TXN_N00645,0,none
TXN_F00474,1,amount_spike
TXN_N05104,0,none
TXN_N05461,0,none
TXN_N01638,0,none
TXN_N00121,0,none
TXN_N02982,0,none
TXN_N05070,0,none
TXN_N03075,0,none
TXN_F00114_A,1,geo_impossibility
TXN_N03279,0,none
TXN_N02136,0,none
TXN_N06352,0,none
TXN_N04971,0,none
TXN_N06203,0,none
TXN_N00135,0,none
TXN_N07740,0,none
TXN_N05325,0,none
TXN_F00741,1,odd_hours_large
TXN_N06168,0,none
TXN_N02560,0,none
TXN_N00063,0,none
TXN_N01359,0,none
TXN_N05834,0,none
TXN_N02468,0,none
TXN_N00680,0,none
TXN_N06805,0,none
TXN_N00742,0,none
TXN_N05308,0,none
TXN_N06752,0,none
TXN_N03642,0,none
TXN_N00445,0,none
TXN_N08149,0,none
TXN_N03259,0,none
TXN_N04664,0,none
TXN_N01874,0,none
TXN_N06374,0,none
TXN_N02597,0,none
TXN_N01718,0,none
TXN_N02913,0,none
TXN_N02844,0,none
TXN_N04028,0,none
TXN_N05489,0,none
TXN_F00023_1,1,velocity_abuse
TXN_N08046,0,none
TXN_N08159,0,none
TXN_N00490,0,none
TXN_N00494,0,none
TXN_N00691,0,none
TXN_N03822,0,none
TXN_N00603,0,none
TXN_N01912,0,none
TXN_N01015,0,none
TXN_N06164,0,none
TXN_N01994,0,none
TXN_N07359,0,none
TXN_N03758,0,none
TXN_N02367,0,none
TXN_N05284,0,none
TXN_N04371,0,none
TXN_F00293,1,amount_spike
TXN_N07020,0,none
TXN_N01362,0,none
TXN_N05992,0,none
TXN_N01527,0,none
TXN_N01328,0,none
TXN_F00060_A,1,geo_impossibility
TXN_N07205,0,none
TXN_N01552,0,none
TXN_N07250,0,none
TXN_F01040,1,foreign_transaction
TXN_N01338,0,none
TXN_N03902,0,none
TXN_N03011,0,none
TXN_N05042,0,none
TXN_F00063_A,1,geo_impossibility
TXN_N02251,0,none
TXN_F00017_1,1,velocity_abuse
TXN_N05040,0,none
TXN_N02347,0,none
TXN_F00382,1,amount_spike
TXN_N05486,0,none
TXN_N02785,0,none
TXN_N05120,0,none
TXN_N07559,0,none
TXN_N05556,0,none
TXN_N05600,0,none
TXN_N06687,0,none
TXN_N00151,0,none
TXN_N02805,0,none
TXN_N07021,0,none
TXN_N02087,0,none
TXN_N03752,0,none
TXN_N05613,0,none
TXN_N02260,0,none
TXN_N04018,0,none
TXN_N06121,0,none
TXN_N06066,0,none
TXN_N02425,0,none
TXN_N08043,0,none
TXN_N03857,0,none
TXN_N00860,0,none
TXN_N08179,0,none
TXN_N07600,0,none
TXN_N08278,0,none
TXN_N07329,0,none
TXN_F00038_4,1,velocity_abuse
TXN_N04740,0,none
TXN_F00016_5,1,velocity_abuse
TXN_N04463,0,none
TXN_N05529,0,none
TXN_N01365,0,none
TXN_N01780,0,none
TXN_N05877,0,none
TXN_N04786,0,none
TXN_N06342,0,none
TXN_N01819,0,none
TXN_N07808,0,none
TXN_N04938,0,none
TXN_N02705,0,none
TXN_N05286,0,none
TXN_N00176,0,none
TXN_F00270,1,amount_spike
TXN_N02094,0,none
TXN_F00001_5,1,velocity_abuse
TXN_N03492,0,none
TXN_N01921,0,none
TXN_N00083,0,none
TXN_N00817,0,none
TXN_F00018_1,1,velocity_abuse
TXN_N07363,0,none
TXN_N04397,0,none
TXN_N06775,0,none
TXN_N05569,0,none
TXN_N00284,0,none
TXN_N04121,0,none
TXN_N07489,0,none
TXN_N00610,0,none
TXN_N02916,0,none
TXN_N01814,0,none
TXN_N01272,0,none
TXN_N06152,0,none
TXN_F00696,1,odd_hours_large
TXN_N02995,0,none
TXN_N08317,0,none
TXN_N06712,0,none
TXN_N07365,0,none
TXN_N02643,0,none
TXN_N06561,0,none
TXN_N04509,0,none
TXN_N02306,0,none
TXN_N07276,0,none
TXN_F00902,1,foreign_transaction
TXN_N04196,0,none
TXN_N05563,0,none
TXN_N04841,0,none
TXN_N04656,0,none
TXN_F00875,1,foreign_transaction
TXN_N04169,0,none
TXN_N03850,0,none
TXN_F00948,1,foreign_transaction
TXN_N08405,0,none
TXN_N05254,0,none
TXN_F01029,1,foreign_transaction
TXN_N05534,0,none
TXN_N02415,0,none
TXN_N03555,0,none
TXN_N04692,0,none
TXN_N04499,0,none
TXN_N02196,0,none
TXN_N05046,0,none
TXN_N02601,0,none
TXN_N01519,0,none
TXN_N04765,0,none
TXN_N04315,0,none
TXN_N03367,0,none
TXN_N06073,0,none
TXN_N06590,0,none
TXN_N02634,0,none
TXN_N07105,0,none
TXN_N05634,0,none
TXN_N08199,0,none
TXN_F00048_4,1,velocity_abuse
TXN_N02435,0,none
TXN_N08281,0,none
TXN_N06766,0,none
TXN_N06619,0,none
TXN_N04521,0,none
TXN_N05588,0,none
TXN_N03546,0,none
TXN_N06973,0,none
TXN_N05999,0,none
TXN_F00053_A,1,geo_impossibility
TXN_N05532,0,none
TXN_N05445,0,none
TXN_N00518,0,none
TXN_N06118,0,none
TXN_N06873,0,none
TXN_F00526,1,odd_hours_large
TXN_N07969,0,none
TXN_N01416,0,none
TXN_N04665,0,none
TXN_N04457,0,none
TXN_N02762,0,none
TXN_N04856,0,none
TXN_N00128,0,none
TXN_N03475,0,none
TXN_N07978,0,none
TXN_N04311,0,none
TXN_N02439,0,none
TXN_N03766,0,none
TXN_N06885,0,none
TXN_N05903,0,none
TXN_N05847,0,none
TXN_N07008,0,none
TXN_F00871,1,foreign_transaction
TXN_N01474,0,none
TXN_N04822,0,none
TXN_N06924,0,none
TXN_N03561,0,none
TXN_N03952,0,none
TXN_N00050,0,none
TXN_N05438,0,none
TXN_F00998,1,foreign_transaction
TXN_N00888,0,none
TXN_N02617,0,none
TXN_N00517,0,none
TXN_N03169,0,none
TXN_N02950,0,none
TXN_N01425,0,none
TXN_N00140,0,none
TXN_N01925,0,none
TXN_N02379,0,none
TXN_N03198,0,none
TXN_N05132,0,none
TXN_N00113,0,none
TXN_N04560,0,none
TXN_N04596,0,none
TXN_N07307,0,none
TXN_N03251,0,none
TXN_N04691,0,none
TXN_N07415,0,none
TXN_N07776,0,none
TXN_N04547,0,none
TXN_N07349,0,none
TXN_N03278,0,none
TXN_F00869,1,foreign_transaction
TXN_F00434,1,amount_spike
TXN_N04069,0,none
TXN_N04409,0,none
TXN_N06158,0,none
TXN_F00048_2,1,velocity_abuse
TXN_F00918,1,foreign_transaction
TXN_N03223,0,none
TXN_F00019_6,1,velocity_abuse
TXN_N00452,0,none
TXN_N03732,0,none
TXN_F00127_A,1,geo_impossibility
TXN_N04987,0,none
TXN_N03664,0,none
TXN_N02764,0,none
TXN_N00659,0,none
TXN_F00047_1,1,velocity_abuse
TXN_N07685,0,none
TXN_N04621,0,none
TXN_N01000,0,none
TXN_N00390,0,none
TXN_N03408,0,none
TXN_N01477,0,none
TXN_N02241,0,none
TXN_N02387,0,none
TXN_F00239,1,amount_spike
TXN_N00993,0,none
TXN_N04998,0,none
TXN_N03923,0,none
TXN_N02973,0,none
TXN_N03387,0,none
TXN_N07894,0,none
TXN_N06969,0,none
TXN_N04770,0,none
TXN_N01294,0,none
TXN_N01825,0,none
TXN_N02874,0,none
TXN_N04174,0,none
TXN_N02536,0,none
TXN_F00232,1,amount_spike
TXN_N01908,0,none
TXN_N00043,0,none
TXN_F00592,1,odd_hours_large
TXN_N00369,0,none
TXN_N01152,0,none
TXN_N07761,0,none
TXN_N06366,0,none
TXN_N05919,0,none
TXN_F00159_A,1,geo_impossibility
TXN_N07534,0,none
TXN_N04161,0,none
TXN_N04288,0,none
TXN_F00173_B,1,geo_impossibility
TXN_N08102,0,none
TXN_N00175,0,none
TXN_N01904,0,none
TXN_N01100,0,none
TXN_N08123,0,none
TXN_N03409,0,none
TXN_N01539,0,none
TXN_N02293,0,none
TXN_F00400,1,amount_spike
TXN_N01364,0,none
TXN_F00249,1,amount_spike
TXN_N06635,0,none
TXN_N05261,0,none
TXN_N07332,0,none
TXN_N07065,0,none
TXN_N00681,0,none
TXN_F00415,1,amount_spike
TXN_N07657,0,none
TXN_N03665,0,none
TXN_N01662,0,none
TXN_N00509,0,none
TXN_N00167,0,none
TXN_N05498,0,none
TXN_N08303,0,none
TXN_N01007,0,none
TXN_N08356,0,none
TXN_N01915,0,none
TXN_N03495,0,none
TXN_F00734,1,odd_hours_large
TXN_F00851,1,foreign_transaction
TXN_N06452,0,none
TXN_N04991,0,none
TXN_N02537,0,none
TXN_N01105,0,none
TXN_N03876,0,none
TXN_N07532,0,none
TXN_N01753,0,none
TXN_N05311,0,none
TXN_N07817,0,none
TXN_N02917,0,none
TXN_N08067,0,none
TXN_N05755,0,none
TXN_N00153,0,none
TXN_N07699,0,none
TXN_N05680,0,none
TXN_N03908,0,none
TXN_F00235,1,amount_spike
TXN_N02553,0,none
TXN_N02774,0,none
TXN_N06106,0,none
TXN_N03552,0,none
TXN_N03723,0,none
TXN_N06648,0,none
TXN_N00521,0,none
TXN_F00088_A,1,geo_impossibility
TXN_N04539,0,none
TXN_N06786,0,none
TXN_N01823,0,none
TXN_N04087,0,none
TXN_F00255,1,amount_spike
TXN_F00040_4,1,velocity_abuse
TXN_N07339,0,none
TXN_N07750,0,none
TXN_N00310,0,none
TXN_N07729,0,none
TXN_N06476,0,none
TXN_N07323,0,none
TXN_N03600,0,none
TXN_N03623,0,none
TXN_N03812,0,none
TXN_N03451,0,none
TXN_N04592,0,none
TXN_N00206,0,none
TXN_F00941,1,foreign_transaction
TXN_N01136,0,none
TXN_F00484,1,amount_spike
TXN_N02750,0,none
TXN_N03614,0,none
TXN_N00306,0,none
TXN_N01850,0,none
TXN_N06453,0,none
TXN_N01989,0,none
TXN_N03241,0,none
TXN_N02799,0,none
TXN_N04516,0,none
TXN_N05631,0,none
TXN_N07723,0,none
TXN_N03110,0,none
TXN_N04940,0,none
TXN_N04060,0,none
TXN_N01988,0,none
TXN_N07751,0,none
TXN_F00087_B,1,geo_impossibility
TXN_N06621,0,none
TXN_N00384,0,none
TXN_N05635,0,none
TXN_N04308,0,none
TXN_N03389,0,none
TXN_N03157,0,none
TXN_F01096,1,foreign_transaction
TXN_N02728,0,none
TXN_N06341,0,none
TXN_N07443,0,none
TXN_F00031_4,1,velocity_abuse
TXN_N08306,0,none
TXN_N07921,0,none
TXN_N03833,0,none
TXN_F00034_4,1,velocity_abuse
TXN_N04777,0,none
TXN_N04277,0,none
TXN_N00254,0,none
TXN_N06180,0,none
TXN_F00691,1,odd_hours_large
TXN_N07297,0,none
TXN_N00279,0,none
TXN_N03253,0,none
TXN_N02481,0,none
TXN_N00290,0,none
TXN_N06387,0,none
TXN_N03076,0,none
TXN_N08115,0,none
TXN_N07607,0,none
TXN_N06411,0,none
TXN_N05090,0,none
TXN_F00049_1,1,velocity_abuse
TXN_F00818,1,foreign_transaction
TXN_N08406,0,none
TXN_F00129_A,1,geo_impossibility
TXN_N06129,0,none
TXN_N07763,0,none
TXN_N00271,0,none
TXN_N06010,0,none
TXN_N04571,0,none
TXN_N07872,0,none
TXN_N08013,0,none
TXN_N02972,0,none
TXN_N06201,0,none
TXN_F00044_4,1,velocity_abuse
TXN_N04208,0,none
TXN_N03219,0,none
TXN_N01392,0,none
TXN_N03976,0,none
TXN_N04317,0,none
TXN_N08217,0,none
TXN_N07353,0,none
TXN_N07457,0,none
TXN_N00084,0,none
TXN_N00874,0,none
TXN_F00706,1,odd_hours_large
TXN_F00082_B,1,geo_impossibility
TXN_N04558,0,none
TXN_N04501,0,none
TXN_N04648,0,none
TXN_N02039,0,none
TXN_F00795,1,odd_hours_large
TXN_F00001_6,1,velocity_abuse
TXN_N02451,0,none
TXN_N03955,0,none
TXN_N02330,0,none
TXN_F00224,1,amount_spike
TXN_N08282,0,none
TXN_N05043,0,none
TXN_F00464,1,amount_spike
TXN_N04747,0,none
TXN_F00467,1,amount_spike
TXN_N08062,0,none
TXN_N06499,0,none
TXN_F00494,1,amount_spike
TXN_N06425,0,none
TXN_N02402,0,none
TXN_N05521,0,none
TXN_N01217,0,none
TXN_F00033_1,1,velocity_abuse
TXN_N06021,0,none
TXN_F01039,1,foreign_transaction
TXN_N01065,0,none
TXN_N03787,0,none
TXN_N04411,0,none
TXN_N06868,0,none
TXN_F00281,1,amount_spike
TXN_N05524,0,none
TXN_N05997,0,none
TXN_F00266,1,amount_spike
TXN_N05889,0,none
TXN_N02162,0,none
TXN_N03009,0,none
TXN_N01106,0,none
TXN_N06662,0,none
TXN_N00693,0,none
TXN_N07522,0,none
TXN_N04957,0,none
TXN_N06605,0,none
TXN_N08484,0,none
TXN_N04370,0,none
TXN_N02766,0,none
TXN_N03930,0,none
TXN_N07143,0,none
TXN_F00039_4,1,velocity_abuse
TXN_N07539,0,none
TXN_N07517,0,none
TXN_N00629,0,none
TXN_N02452,0,none
TXN_N07809,0,none
TXN_F00930,1,foreign_transaction
TXN_N03825,0,none
TXN_F00139_A,1,geo_impossibility
TXN_N02653,0,none
TXN_F00273,1,amount_spike
TXN_N03744,0,none
TXN_N02177,0,none
TXN_F01007,1,foreign_transaction
TXN_F00363,1,amount_spike
TXN_N03319,0,none
TXN_N06351,0,none
TXN_N02788,0,none
TXN_N04106,0,none
TXN_N07146,0,none
TXN_N01677,0,none
TXN_N03948,0,none
TXN_N04445,0,none
TXN_N02937,0,none
TXN_F00058_A,1,geo_impossibility
TXN_N07775,0,none
TXN_N05723,0,none
TXN_F00456,1,amount_spike
TXN_N02504,0,none
TXN_N08486,0,none
TXN_N02370,0,none
TXN_N04968,0,none
TXN_N05884,0,none
TXN_N02218,0,none
TXN_N05848,0,none
TXN_N02219,0,none
TXN_N03327,0,none
TXN_N06741,0,none
TXN_N03584,0,none
TXN_F00925,1,foreign_transaction
TXN_N03620,0,none
TXN_F00070_A,1,geo_impossibility
TXN_N06850,0,none
TXN_N03116,0,none
TXN_N00086,0,none
TXN_N05974,0,none
TXN_N02802,0,none
TXN_N03672,0,none
TXN_N03668,0,none
TXN_F00895,1,foreign_transaction
