txn_id,user_id,timestamp,amount,currency,merchant_category,merchant_city,merchant_lat,merchant_lon,payment_method,is_fraud,fraud_type,fraud_note,hour_of_day,day_of_week,is_weekend,amount_rounded,inserted_at
TXN_N05556,USR_0208,2024-01-01 11:47:41,26339.53,INR,electronics,Bengaluru,12.9716,77.5946,Credit Card,0,none,,11,Monday,False,0,0
TXN_N05600,USR_0292,2024-10-09 08:30:24,4961.86,INR,groceries,Surat,21.1702,72.8311,UPI,0,none,,8,Wednesday,False,0,0
TXN_N06687,USR_0086,2024-05-24 07:58:24,3754.57,INR,groceries,Kochi,9.9312,76.2673,Credit Card,0,none,,7,Friday,False,0,0
TXN_N00151,USR_0237,2024-11-02 12:57:24,24292.86,INR,travel,Delhi,28.6139,77.209,Debit Card,0,none,,12,Saturday,True,0,0
TXN_N02805,USR_0363,2024-01-27 15:08:28,37192.7,INR,electronics,Chennai,13.0827,80.2707,Debit Card,0,none,,15,Saturday,True,0,0
TXN_N07021,USR_0455,2024-05-10 13:19:42,6360.75,INR,groceries,Lucknow,26.8467,80.9462,NEFT,0,none,,13,Friday,False,0,0
TXN_N02087,USR_0027,2024-10-12 05:37:45,12880.13,INR,online_shopping,Kolkata,22.5726,88.3639,NEFT,0,none,,5,Saturday,True,0,0
TXN_N03752,USR_0425,2024-08-29 20:37:31,772.09,INR,fuel,Kochi,9.9312,76.2673,Credit Card,0,none,,20,Thursday,False,0,0
TXN_N05613,USR_0147,2024-07-26 13:01:57,1872.27,INR,restaurant,Delhi,28.6139,77.209,Credit Card,0,none,,13,Friday,False,0,0
TXN_N02260,USR_0456,2024-02-14 13:28:54,4247.66,INR,groceries,Chennai,13.0827,80.2707,NEFT,0,none,,13,Wednesday,False,0,0
TXN_N04018,USR_0395,2024-08-11 10:07:20,218.92,INR,medical,Lucknow,26.8467,80.9462,IMPS,0,none,,10,Sunday,True,0,0
TXN_N06121,USR_0393,2024-02-02 09:59:31,2916.1,INR,groceries,Surat,21.1702,72.8311,NEFT,0,none,,9,Friday,False,0,0
TXN_N06066,USR_0208,2024-10-24 06:47:32,960.98,INR,restaurant,Ahmedabad,23.0225,72.5714,UPI,0,none,,6,Thursday,False,0,0
TXN_N02425,USR_0462,2024-12-23 13:45:42,1403.0,INR,fuel,Delhi,28.6139,77.209,IMPS,0,none,,13,Monday,False,0,0
TXN_N08043,USR_0042,2024-08-16 06:14:03,3085.53,INR,medical,Chennai,13.0827,80.2707,UPI,0,none,,6,Friday,False,0,0
TXN_N03857,USR_0097,2024-06-14 08:30:31,1540.69,INR,entertainment,Lucknow,26.8467,80.9462,IMPS,0,none,,8,Friday,False,0,0
TXN_N00860,USR_0030,2024-10-05 22:28:57,24800.3,INR,electronics,Ahmedabad,23.0225,72.5714,IMPS,0,none,,22,Saturday,True,0,0
TXN_N08179,USR_0163,2024-03-21 20:27:57,4765.87,INR,fuel,Pune,18.5204,73.8567,Credit Card,0,none,,20,Thursday,False,0,0
TXN_N07600,USR_0434,2024-12-07 05:58:16,15877.67,INR,online_shopping,Surat,21.1702,72.8311,NEFT,0,none,,5,Saturday,True,0,0
TXN_N08278,USR_0244,2024-02-28 02:26:21,1437.48,INR,restaurant,Pune,18.5204,73.8567,IMPS,0,none,,2,Wednesday,False,0,0
TXN_N07329,USR_0213,2024-05-17 14:07:52,1626.49,INR,restaurant,Pune,18.5204,73.8567,UPI,0,none,,14,Friday,False,0,0
TXN_F00038_4,USR_0177,2024-09-16 13:21:46,1620.02,INR,online_shopping,Hyderabad,17.385,78.4867,Credit Card,1,velocity_abuse,Txn 5 of 5 within 8-min window,13,Monday,False,0,0
TXN_N04740,USR_0475,2024-12-05 05:20:00,9408.22,INR,utility,Ahmedabad,23.0225,72.5714,Debit Card,0,none,,5,Thursday,False,0,0
TXN_F00016_5,USR_0250,2024-04-08 03:10:54,893.1,INR,online_shopping,Delhi,28.6139,77.209,Credit Card,1,velocity_abuse,Txn 6 of 6 within 8-min window,3,Monday,False,0,0
TXN_N04463,USR_0026,2024-04-25 23:40:40,1068.8,INR,groceries,Chennai,13.0827,80.2707,Credit Card,0,none,,23,Thursday,False,0,0
TXN_N05529,USR_0028,2024-02-07 00:02:44,5287.88,INR,groceries,Surat,21.1702,72.8311,UPI,0,none,,0,Wednesday,False,0,0
TXN_N01365,USR_0373,2024-12-22 00:32:30,5211.7,INR,groceries,Mumbai,19.076,72.8777,Debit Card,0,none,,0,Sunday,True,0,0
TXN_N01780,USR_0142,2024-07-29 04:11:50,4964.43,INR,groceries,Mumbai,19.076,72.8777,Debit Card,0,none,,4,Monday,False,0,0
TXN_N05877,USR_0427,2024-09-27 19:37:40,27370.17,INR,online_shopping,Kochi,9.9312,76.2673,Credit Card,0,none,,19,Friday,False,0,0
TXN_N04786,USR_0085,2024-03-22 15:56:31,4291.4,INR,utility,Kochi,9.9312,76.2673,IMPS,0,none,,15,Friday,False,0,0
TXN_N06342,USR_0048,2024-04-02 16:41:12,2863.29,INR,restaurant,Lucknow,26.8467,80.9462,Debit Card,0,none,,16,Tuesday,False,0,0
TXN_N01819,USR_0272,2024-02-06 18:09:10,4713.25,INR,fuel,Mumbai,19.076,72.8777,Credit Card,0,none,,18,Tuesday,False,0,0
TXN_N07808,USR_0471,2024-07-09 10:19:35,3306.36,INR,groceries,Hyderabad,17.385,78.4867,Credit Card,0,none,,10,Tuesday,False,0,0
TXN_N04938,USR_0436,2024-02-21 10:55:42,5168.41,INR,groceries,Jaipur,26.9124,75.7873,UPI,0,none,,10,Wednesday,False,0,0
TXN_N02705,USR_0139,2024-08-07 23:07:55,1515.23,INR,groceries,Surat,21.1702,72.8311,UPI,0,none,,23,Wednesday,False,0,0
TXN_N05286,USR_0225,2024-07-12 22:45:32,65143.34,INR,electronics,Mumbai,19.076,72.8777,UPI,0,none,,22,Friday,False,0,0
TXN_N00176,USR_0117,2024-05-26 11:04:51,7599.43,INR,groceries,Kochi,9.9312,76.2673,UPI,0,none,,11,Sunday,True,0,0
TXN_F00270,USR_0387,2024-03-29 23:44:43,242643.54,INR,online_shopping,Jaipur,26.9124,75.7873,Credit Card,1,amount_spike,"Spike ₹242,644 vs typical max ₹17,488",23,Friday,False,0,0
TXN_N02094,USR_0068,2024-05-22 12:38:54,650.68,INR,fuel,Delhi,28.6139,77.209,IMPS,0,none,,12,Wednesday,False,0,0
TXN_F00001_5,USR_0347,2024-10-10 23:47:42,2138.97,INR,online_shopping,Chennai,13.0827,80.2707,Credit Card,1,velocity_abuse,Txn 6 of 7 within 8-min window,23,Thursday,False,0,0
TXN_N03492,USR_0453,2024-12-18 11:24:33,436.81,INR,entertainment,Surat,21.1702,72.8311,Debit Card,0,none,,11,Wednesday,False,0,0
TXN_N01921,USR_0066,2024-06-19 16:09:59,3816.28,INR,groceries,Kochi,9.9312,76.2673,Debit Card,0,none,,16,Wednesday,False,0,0
TXN_N00083,USR_0143,2024-07-29 02:33:14,3503.26,INR,groceries,Ahmedabad,23.0225,72.5714,NEFT,0,none,,2,Monday,False,0,0
TXN_N00817,USR_0106,2024-07-20 03:15:49,7673.9,INR,online_shopping,Jaipur,26.9124,75.7873,NEFT,0,none,,3,Saturday,True,0,0
TXN_F00018_1,USR_0075,2024-02-15 14:51:50,2736.13,INR,online_shopping,Kolkata,22.5726,88.3639,Credit Card,1,velocity_abuse,Txn 2 of 7 within 8-min window,14,Thursday,False,0,0
TXN_N07363,USR_0235,2024-05-18 20:08:59,549.54,INR,restaurant,Jaipur,26.9124,75.7873,IMPS,0,none,,20,Saturday,True,0,0
TXN_N04397,USR_0500,2024-07-06 16:29:30,48799.91,INR,electronics,Kolkata,22.5726,88.3639,IMPS,0,none,,16,Saturday,True,0,0
TXN_N06775,USR_0121,2024-02-21 06:11:10,7985.12,INR,utility,Kolkata,22.5726,88.3639,IMPS,0,none,,6,Wednesday,False,0,0
TXN_N05569,USR_0413,2024-12-24 19:25:13,12194.44,INR,medical,Chennai,13.0827,80.2707,NEFT,0,none,,19,Tuesday,False,0,0
TXN_N00284,USR_0004,2024-05-21 00:21:04,2261.78,INR,fuel,Hyderabad,17.385,78.4867,Debit Card,0,none,,0,Tuesday,False,0,0
TXN_N04121,USR_0479,2024-03-23 23:17:59,3341.8,INR,groceries,Lucknow,26.8467,80.9462,Credit Card,0,none,,23,Saturday,True,0,0
TXN_N07489,USR_0031,2024-02-10 06:38:05,3532.53,INR,fuel,Hyderabad,17.385,78.4867,UPI,0,none,,6,Saturday,True,0,0
TXN_N00610,USR_0270,2024-11-25 22:12:02,1925.38,INR,utility,Chennai,13.0827,80.2707,Credit Card,0,none,,22,Monday,False,0,0
TXN_N02916,USR_0123,2024-04-18 14:07:03,21675.22,INR,online_shopping,Hyderabad,17.385,78.4867,IMPS,0,none,,14,Thursday,False,0,0
TXN_N01814,USR_0361,2024-08-20 23:23:39,1716.97,INR,entertainment,Ahmedabad,23.0225,72.5714,IMPS,0,none,,23,Tuesday,False,0,0
TXN_N01272,USR_0412,2024-08-04 10:11:57,27693.64,INR,online_shopping,Jaipur,26.9124,75.7873,IMPS,0,none,,10,Sunday,True,0,0
TXN_N06152,USR_0254,2024-09-17 02:15:57,2377.13,INR,restaurant,Bengaluru,12.9716,77.5946,Credit Card,0,none,,2,Tuesday,False,0,0
TXN_F00696,USR_0151,2024-08-22 03:21:50,21696.54,INR,online_shopping,Jaipur,26.9124,75.7873,Debit Card,1,odd_hours_large,"₹21,697 at 03:21",3,Thursday,False,0,0
TXN_N02995,USR_0402,2024-04-28 01:09:09,575.97,INR,entertainment,Pune,18.5204,73.8567,Credit Card,0,none,,1,Sunday,True,0,0
TXN_N08317,USR_0143,2024-05-07 16:57:18,14308.07,INR,travel,Ahmedabad,23.0225,72.5714,IMPS,0,none,,16,Tuesday,False,0,0
TXN_N06712,USR_0065,2024-11-14 05:37:43,14360.72,INR,clothing,Lucknow,26.8467,80.9462,Debit Card,0,none,,5,Thursday,False,0,0
TXN_N07365,USR_0448,2024-03-13 06:41:24,7398.5,INR,groceries,Kochi,9.9312,76.2673,UPI,0,none,,6,Wednesday,False,0,0
TXN_N02643,USR_0145,2024-01-05 06:58:59,9615.69,INR,online_shopping,Kochi,9.9312,76.2673,IMPS,0,none,,6,Friday,False,0,0
TXN_N06561,USR_0079,2024-11-26 14:59:29,1019.84,INR,utility,Chennai,13.0827,80.2707,NEFT,0,none,,14,Tuesday,False,0,0
TXN_N04509,USR_0191,2024-01-02 09:50:51,1225.79,INR,restaurant,Mumbai,19.076,72.8777,Credit Card,0,none,,9,Tuesday,False,0,0
TXN_N02306,USR_0180,2024-09-23 11:27:00,3435.08,INR,groceries,Lucknow,26.8467,80.9462,IMPS,0,none,,11,Monday,False,0,0
TXN_N07276,USR_0135,2024-12-24 21:25:38,3836.93,INR,fuel,Mumbai,19.076,72.8777,IMPS,0,none,,21,Tuesday,False,0,0
TXN_F00902,USR_0225,2024-04-10 03:59:34,24610.0,USD,restaurant,Singapore,1.3521,103.8198,Credit Card,1,foreign_transaction,"Foreign txn in Singapore, home city: Kochi",3,Wednesday,False,0,0
TXN_N04196,USR_0010,2024-12-25 02:55:02,856.55,INR,fuel,Ahmedabad,23.0225,72.5714,Debit Card,0,none,,2,Wednesday,False,0,0
TXN_N05563,USR_0462,2024-10-31 05:24:04,377.38,INR,groceries,Kolkata,22.5726,88.3639,NEFT,0,none,,5,Thursday,False,0,0
TXN_N04841,USR_0437,2024-08-31 01:26:23,7486.07,INR,groceries,Chennai,13.0827,80.2707,Debit Card,0,none,,1,Saturday,True,0,0
TXN_N04656,USR_0307,2024-11-04 19:43:25,4357.76,INR,fuel,Delhi,28.6139,77.209,UPI,0,none,,19,Monday,False,0,0
TXN_F00875,USR_0318,2024-11-01 21:00:21,17089.75,USD,restaurant,Dubai,25.2048,55.2708,Credit Card,1,foreign_transaction,"Foreign txn in Dubai, home city: Bengaluru",21,Friday,False,0,0
TXN_N04169,USR_0302,2024-04-25 07:44:04,18179.22,INR,medical,Kolkata,22.5726,88.3639,IMPS,0,none,,7,Thursday,False,0,0
TXN_N03850,USR_0267,2024-01-21 03:28:35,5517.21,INR,clothing,Jaipur,26.9124,75.7873,Credit Card,0,none,,3,Sunday,True,0,0
TXN_F00948,USR_0140,2024-10-24 11:19:49,12433.88,USD,restaurant,Singapore,1.3521,103.8198,Credit Card,1,foreign_transaction,"Foreign txn in Singapore, home city: Jaipur",11,Thursday,False,0,0
TXN_N08405,USR_0105,2024-12-24 05:47:14,1211.99,INR,groceries,Mumbai,19.076,72.8777,NEFT,0,none,,5,Tuesday,False,0,0
TXN_N05254,USR_0163,2024-10-12 03:49:09,572.68,INR,groceries,Bengaluru,12.9716,77.5946,IMPS,0,none,,3,Saturday,True,0,0
TXN_F01029,USR_0208,2024-07-26 11:53:35,12660.39,USD,restaurant,New York,40.7128,-74.006,Credit Card,1,foreign_transaction,"Foreign txn in New York, home city: Delhi",11,Friday,False,0,0
TXN_N05534,USR_0288,2024-10-12 16:26:51,4297.12,INR,fuel,Kochi,9.9312,76.2673,Credit Card,0,none,,16,Saturday,True,0,0
TXN_N02415,USR_0333,2024-07-03 20:41:06,5058.24,INR,groceries,Mumbai,19.076,72.8777,Debit Card,0,none,,20,Wednesday,False,0,0
TXN_N03555,USR_0415,2024-06-20 08:43:41,1230.28,INR,restaurant,Surat,21.1702,72.8311,IMPS,0,none,,8,Thursday,False,0,0
TXN_N04692,USR_0445,2024-08-05 03:29:42,2560.02,INR,fuel,Kolkata,22.5726,88.3639,NEFT,0,none,,3,Monday,False,0,0
TXN_N04499,USR_0492,2024-11-08 17:59:24,7241.98,INR,groceries,Mumbai,19.076,72.8777,Debit Card,0,none,,17,Friday,False,0,0
TXN_N02196,USR_0500,2024-08-03 07:27:37,4328.15,INR,utility,Delhi,28.6139,77.209,IMPS,0,none,,7,Saturday,True,0,0
TXN_N05046,USR_0444,2024-07-03 16:26:14,76163.32,INR,electronics,Hyderabad,17.385,78.4867,IMPS,0,none,,16,Wednesday,False,0,0
TXN_N02601,USR_0205,2024-11-18 16:43:20,10739.45,INR,clothing,Kochi,9.9312,76.2673,UPI,0,none,,16,Monday,False,0,0
TXN_N01519,USR_0305,2024-02-21 20:38:52,10210.09,INR,electronics,Jaipur,26.9124,75.7873,UPI,0,none,,20,Wednesday,False,0,0
TXN_N04765,USR_0311,2024-07-06 04:19:41,17266.69,INR,online_shopping,Hyderabad,17.385,78.4867,UPI,0,none,,4,Saturday,True,0,0
TXN_N04315,USR_0353,2024-06-12 02:02:59,3945.11,INR,groceries,Delhi,28.6139,77.209,NEFT,0,none,,2,Wednesday,False,0,0
TXN_N03367,USR_0492,2024-07-17 22:30:15,19568.9,INR,electronics,Jaipur,26.9124,75.7873,Debit Card,0,none,,22,Wednesday,False,0,0
TXN_N06073,USR_0497,2024-11-10 03:26:49,1392.75,INR,restaurant,Surat,21.1702,72.8311,IMPS,0,none,,3,Sunday,True,0,0
TXN_N06590,USR_0399,2024-09-20 20:53:25,2086.98,INR,groceries,Hyderabad,17.385,78.4867,Credit Card,0,none,,20,Friday,False,0,0
TXN_N02634,USR_0254,2024-09-27 18:21:04,19616.68,INR,medical,Chennai,13.0827,80.2707,NEFT,0,none,,18,Friday,False,0,0
TXN_N07105,USR_0253,2024-11-11 16:32:11,2205.44,INR,restaurant,Ahmedabad,23.0225,72.5714,Debit Card,0,none,,16,Monday,False,0,0
TXN_N05634,USR_0040,2024-01-25 07:17:45,733.03,INR,restaurant,Chennai,13.0827,80.2707,NEFT,0,none,,7,Thursday,False,0,0
TXN_N08199,USR_0416,2024-11-21 02:29:17,1804.96,INR,groceries,Chennai,13.0827,80.2707,Debit Card,0,none,,2,Thursday,False,0,0
TXN_F00048_4,USR_0200,2024-08-06 09:54:57,1487.4,INR,online_shopping,Surat,21.1702,72.8311,Credit Card,1,velocity_abuse,Txn 5 of 6 within 8-min window,9,Tuesday,False,0,0
TXN_N02435,USR_0242,2024-08-30 02:25:38,2629.77,INR,restaurant,Lucknow,26.8467,80.9462,Debit Card,0,none,,2,Friday,False,0,0
TXN_N08281,USR_0042,2024-12-21 06:26:50,2916.55,INR,clothing,Chennai,13.0827,80.2707,Credit Card,0,none,,6,Saturday,True,0,0
TXN_N06766,USR_0292,2024-10-01 01:58:39,475.93,INR,groceries,Mumbai,19.076,72.8777,Credit Card,0,none,,1,Tuesday,False,0,0
TXN_N06619,USR_0472,2024-09-21 14:49:29,4195.79,INR,utility,Hyderabad,17.385,78.4867,UPI,0,none,,14,Saturday,True,0,0
TXN_N04521,USR_0100,2024-11-08 21:44:32,7084.81,INR,utility,Pune,18.5204,73.8567,Debit Card,0,none,,21,Friday,False,0,0
TXN_N05588,USR_0491,2024-11-12 21:41:00,12321.04,INR,clothing,Lucknow,26.8467,80.9462,Credit Card,0,none,,21,Tuesday,False,0,0
TXN_N03546,USR_0134,2024-03-28 05:04:32,25970.69,INR,online_shopping,Mumbai,19.076,72.8777,IMPS,0,none,,5,Thursday,False,0,0
TXN_N06973,USR_0458,2024-01-18 20:49:06,3571.9,INR,groceries,Chennai,13.0827,80.2707,Credit Card,0,none,,20,Thursday,False,0,0
TXN_N05999,USR_0162,2024-03-14 23:36:30,6215.23,INR,medical,Lucknow,26.8467,80.9462,NEFT,0,none,,23,Thursday,False,0,0
TXN_F00053_A,USR_0191,2024-12-28 04:51:35,1217.29,INR,fuel,Kochi,9.9312,76.2673,Credit Card,1,geo_impossibility,Pair A — 3192 km from next txn in 20 min,4,Saturday,True,0,0
TXN_N05532,USR_0490,2024-02-08 21:09:07,4645.88,INR,groceries,Ahmedabad,23.0225,72.5714,UPI,0,none,,21,Thursday,False,0,0
TXN_N05445,USR_0426,2024-03-03 11:34:38,2701.26,INR,travel,Jaipur,26.9124,75.7873,IMPS,0,none,,11,Sunday,True,0,0
TXN_N00518,USR_0245,2024-08-21 00:58:31,21411.22,INR,online_shopping,Kolkata,22.5726,88.3639,UPI,0,none,,0,Wednesday,False,0,0
TXN_N06118,USR_0053,2024-11-08 02:01:07,1570.05,INR,online_shopping,Surat,21.1702,72.8311,IMPS,0,none,,2,Friday,False,0,0
TXN_N06873,USR_0377,2024-12-06 17:42:33,2069.19,INR,fuel,Kochi,9.9312,76.2673,Debit Card,0,none,,17,Friday,False,0,0
TXN_F00526,USR_0189,2024-09-01 04:21:49,43354.38,INR,online_shopping,Kochi,9.9312,76.2673,Debit Card,1,odd_hours_large,"₹43,354 at 04:21",4,Sunday,True,0,0
TXN_N07969,USR_0089,2024-12-19 05:31:45,1367.41,INR,groceries,Pune,18.5204,73.8567,Credit Card,0,none,,5,Thursday,False,0,0
TXN_N01416,USR_0484,2024-04-30 21:45:33,5793.54,INR,online_shopping,Hyderabad,17.385,78.4867,UPI,0,none,,21,Tuesday,False,0,0
TXN_N04665,USR_0048,2024-07-23 03:39:17,1751.26,INR,fuel,Lucknow,26.8467,80.9462,UPI,0,none,,3,Tuesday,False,0,0
TXN_N04457,USR_0224,2024-09-02 17:24:26,2158.8,INR,fuel,Chennai,13.0827,80.2707,Credit Card,0,none,,17,Monday,False,0,0
TXN_N02762,USR_0390,2024-04-27 15:39:15,7188.05,INR,groceries,Pune,18.5204,73.8567,Debit Card,0,none,,15,Saturday,True,0,0
TXN_N04856,USR_0107,2024-01-25 16:49:03,7568.8,INR,online_shopping,Mumbai,19.076,72.8777,UPI,0,none,,16,Thursday,False,0,0
TXN_N00128,USR_0257,2024-08-26 13:00:31,1269.82,INR,restaurant,Jaipur,26.9124,75.7873,UPI,0,none,,13,Monday,False,0,0
TXN_N03475,USR_0300,2024-08-06 12:30:18,1199.3,INR,fuel,Kochi,9.9312,76.2673,IMPS,0,none,,12,Tuesday,False,0,0
TXN_N07978,USR_0277,2024-08-06 02:33:53,1118.81,INR,online_shopping,Bengaluru,12.9716,77.5946,Debit Card,0,none,,2,Tuesday,False,0,0
TXN_N04311,USR_0379,2024-04-10 09:08:01,10100.68,INR,travel,Hyderabad,17.385,78.4867,Credit Card,0,none,,9,Wednesday,False,0,0
TXN_N02439,USR_0175,2024-04-15 11:37:12,4623.95,INR,fuel,Delhi,28.6139,77.209,Debit Card,0,none,,11,Monday,False,0,0
TXN_N03766,USR_0193,2024-07-31 06:59:02,5421.72,INR,groceries,Mumbai,19.076,72.8777,Credit Card,0,none,,6,Wednesday,False,0,0
TXN_N06885,USR_0418,2024-12-18 14:58:55,1509.36,INR,utility,Ahmedabad,23.0225,72.5714,Credit Card,0,none,,14,Wednesday,False,0,0
TXN_N05903,USR_0473,2024-07-01 14:51:34,2551.11,INR,clothing,Surat,21.1702,72.8311,UPI,0,none,,14,Monday,False,0,0
TXN_N05847,USR_0414,2024-03-09 10:53:45,1122.05,INR,groceries,Pune,18.5204,73.8567,Credit Card,0,none,,10,Saturday,True,0,0
TXN_N07008,USR_0422,2024-12-25 21:53:09,3682.97,INR,clothing,Surat,21.1702,72.8311,Debit Card,0,none,,21,Wednesday,False,0,0
TXN_F00871,USR_0430,2024-04-30 22:22:47,23031.58,USD,restaurant,Singapore,1.3521,103.8198,Credit Card,1,foreign_transaction,"Foreign txn in Singapore, home city: Kochi",22,Tuesday,False,0,0
TXN_N01474,USR_0356,2024-02-04 19:17:46,35511.63,INR,travel,Kochi,9.9312,76.2673,NEFT,0,none,,19,Sunday,True,0,0
TXN_N04822,USR_0372,2024-04-27 11:55:58,54136.91,INR,electronics,Bengaluru,12.9716,77.5946,Credit Card,0,none,,11,Saturday,True,0,0
TXN_N06924,USR_0277,2024-05-02 23:19:14,35574.58,INR,travel,Pune,18.5204,73.8567,NEFT,0,none,,23,Thursday,False,0,0
TXN_N03561,USR_0397,2024-11-17 11:50:01,8593.58,INR,online_shopping,Chennai,13.0827,80.2707,NEFT,0,none,,11,Sunday,True,0,0
TXN_N03952,USR_0099,2024-12-21 18:53:30,5839.95,INR,groceries,Pune,18.5204,73.8567,IMPS,0,none,,18,Saturday,True,0,0
TXN_N00050,USR_0153,2024-06-11 00:56:22,1722.57,INR,entertainment,Pune,18.5204,73.8567,NEFT,0,none,,0,Tuesday,False,0,0
TXN_N05438,USR_0454,2024-11-13 22:14:44,10276.09,INR,clothing,Kochi,9.9312,76.2673,Credit Card,0,none,,22,Wednesday,False,0,0
TXN_F00998,USR_0242,2024-09-01 07:44:20,42825.12,USD,travel,Dubai,25.2048,55.2708,Credit Card,1,foreign_transaction,"Foreign txn in Dubai, home city: Hyderabad",7,Sunday,True,0,0
TXN_N00888,USR_0326,2024-06-30 18:27:54,4078.99,INR,utility,Delhi,28.6139,77.209,Credit Card,0,none,,18,Sunday,True,0,0
TXN_N02617,USR_0034,2024-08-27 13:12:39,3724.99,INR,fuel,Lucknow,26.8467,80.9462,NEFT,0,none,,13,Tuesday,False,0,0
TXN_N00517,USR_0206,2024-04-22 05:59:23,4272.58,INR,groceries,Lucknow,26.8467,80.9462,Debit Card,0,none,,5,Monday,False,0,0
TXN_N03169,USR_0379,2024-02-01 08:33:43,1314.38,INR,groceries,Kochi,9.9312,76.2673,Debit Card,0,none,,8,Thursday,False,0,0
TXN_N02950,USR_0095,2024-04-18 04:14:49,7437.14,INR,groceries,Mumbai,19.076,72.8777,NEFT,0,none,,4,Thursday,False,0,0
TXN_N01425,USR_0227,2024-07-24 08:04:38,23329.52,INR,online_shopping,Kolkata,22.5726,88.3639,IMPS,0,none,,8,Wednesday,False,0,0
TXN_N00140,USR_0019,2024-06-26 11:02:33,3465.52,INR,groceries,Ahmedabad,23.0225,72.5714,Credit Card,0,none,,11,Wednesday,False,0,0
TXN_N01925,USR_0022,2024-10-30 02:35:25,2187.22,INR,groceries,Hyderabad,17.385,78.4867,IMPS,0,none,,2,Wednesday,False,0,0
TXN_N02379,USR_0500,2024-07-01 22:51:49,44002.72,INR,travel,Hyderabad,17.385,78.4867,Debit Card,0,none,,22,Monday,False,0,0
TXN_N03198,USR_0143,2024-07-27 10:49:15,2362.69,INR,fuel,Lucknow,26.8467,80.9462,NEFT,0,none,,10,Saturday,True,0,0
TXN_N05132,USR_0110,2024-06-30 13:20:10,1129.46,INR,restaurant,Kochi,9.9312,76.2673,Debit Card,0,none,,13,Sunday,True,0,0
TXN_N00113,USR_0153,2024-06-14 23:59:21,2873.41,INR,online_shopping,Surat,21.1702,72.8311,Credit Card,0,none,,23,Friday,False,0,0
TXN_N04560,USR_0001,2024-09-03 15:48:39,3128.31,INR,utility,Hyderabad,17.385,78.4867,NEFT,0,none,,15,Tuesday,False,0,0
TXN_N04596,USR_0303,2024-10-06 16:45:21,9221.44,INR,online_shopping,Surat,21.1702,72.8311,Debit Card,0,none,,16,Sunday,True,0,0
TXN_N07307,USR_0150,2024-12-11 09:14:35,662.1,INR,entertainment,Pune,18.5204,73.8567,Credit Card,0,none,,9,Wednesday,False,0,0
TXN_N03251,USR_0282,2024-03-05 09:17:02,2391.9,INR,groceries,Bengaluru,12.9716,77.5946,UPI,0,none,,9,Tuesday,False,0,0
TXN_N04691,USR_0074,2024-11-01 13:05:17,8330.3,INR,medical,Bengaluru,12.9716,77.5946,UPI,0,none,,13,Friday,False,0,0
TXN_N07415,USR_0172,2024-11-13 07:53:34,6995.98,INR,groceries,Kochi,9.9312,76.2673,NEFT,0,none,,7,Wednesday,False,0,0
TXN_N07776,USR_0062,2024-06-01 01:33:25,1732.96,INR,fuel,Jaipur,26.9124,75.7873,Credit Card,0,none,,1,Saturday,True,0,0
TXN_N04547,USR_0250,2024-04-02 08:50:30,6284.89,INR,online_shopping,Ahmedabad,23.0225,72.5714,NEFT,0,none,,8,Tuesday,False,0,0
TXN_N07349,USR_0351,2024-12-21 11:00:24,1376.13,INR,fuel,Ahmedabad,23.0225,72.5714,Credit Card,0,none,,11,Saturday,True,0,0
TXN_N03278,USR_0195,2024-03-29 12:05:30,24088.94,INR,travel,Bengaluru,12.9716,77.5946,IMPS,0,none,,12,Friday,False,0,0
TXN_F00869,USR_0096,2024-03-26 15:40:48,34270.31,USD,restaurant,Singapore,1.3521,103.8198,Credit Card,1,foreign_transaction,"Foreign txn in Singapore, home city: Hyderabad",15,Tuesday,False,0,0
TXN_F00434,USR_0390,2024-04-11 01:56:39,775178.08,INR,online_shopping,Chennai,13.0827,80.2707,Credit Card,1,amount_spike,"Spike ₹775,178 vs typical max ₹61,656",1,Thursday,False,0,0
TXN_N04069,USR_0394,2024-12-14 05:33:25,4631.88,INR,groceries,Surat,21.1702,72.8311,Debit Card,0,none,,5,Saturday,True,0,0
TXN_N04409,USR_0061,2024-10-22 06:14:54,13759.67,INR,medical,Kochi,9.9312,76.2673,Credit Card,0,none,,6,Tuesday,False,0,0
TXN_N06158,USR_0208,2024-03-31 08:01:51,10195.84,INR,online_shopping,Delhi,28.6139,77.209,Credit Card,0,none,,8,Sunday,True,0,0
TXN_F00048_2,USR_0200,2024-08-06 09:56:07,1917.12,INR,online_shopping,Surat,21.1702,72.8311,Credit Card,1,velocity_abuse,Txn 3 of 6 within 8-min window,9,Tuesday,False,0,0
TXN_F00918,USR_0256,2024-09-24 10:21:26,32173.71,USD,travel,New York,40.7128,-74.006,Credit Card,1,foreign_transaction,"Foreign txn in New York, home city: Hyderabad",10,Tuesday,False,0,0
TXN_N03223,USR_0424,2024-02-05 04:24:25,1610.95,INR,restaurant,Ahmedabad,23.0225,72.5714,Credit Card,0,none,,4,Monday,False,0,0
TXN_F00019_6,USR_0384,2024-02-28 22:47:23,1924.86,INR,online_shopping,Kolkata,22.5726,88.3639,Credit Card,1,velocity_abuse,Txn 7 of 7 within 8-min window,22,Wednesday,False,0,0
TXN_N00452,USR_0235,2024-12-08 13:21:37,3641.54,INR,groceries,Hyderabad,17.385,78.4867,Credit Card,0,none,,13,Sunday,True,0,0
